Year,Age,Time,Type,Country,Activity,Fatal (Y/N)
2006.0,19.0,13.0,0.0,177,336,0.0
2006.0,55.0,14.0,0.0,177,341,0.0
2006.0,24.0,13.0,1.0,177,54,0.0
2006.0,9.0,11.0,0.0,177,47,0.0
2006.0,57.0,13.0,1.0,177,185,0.0
2005.0,20.0,10.0,0.0,177,336,0.0
2005.0,24.0,13.0,0.0,86,125,0.0
2005.0,37.0,19.0,0.0,177,336,0.0
2005.0,24.0,14.0,0.0,9,32,0.0
2004.0,24.0,13.0,0.0,177,171,0.0
2004.0,24.0,13.0,1.0,166,128,1.0
2003.0,24.0,13.0,0.0,145,331,0.0
2003.0,19.0,13.0,0.0,177,336,0.0
2003.0,34.0,11.0,0.0,177,336,0.0
2002.0,48.0,9.0,0.0,177,47,0.0
2002.0,24.0,15.0,0.0,166,341,0.0
2002.0,35.0,13.0,0.0,177,336,0.0
2002.0,29.0,11.0,0.0,177,341,0.0
2002.0,26.0,13.0,0.0,145,331,0.0
2001.0,24.0,13.0,0.0,145,188,0.0
2001.0,12.0,13.0,0.0,17,37,0.0
2000.0,73.0,12.0,0.0,177,341,0.0
2000.0,44.0,16.0,0.0,177,324,0.0
2000.0,24.0,13.0,1.0,9,265,0.0
1999.0,10.0,13.0,0.0,177,378,0.0
1999.0,23.0,13.0,0.0,91,125,0.0
1999.0,21.0,13.0,0.0,17,336,0.0
1998.0,14.0,8.0,0.0,177,336,0.0
1998.0,13.0,13.0,0.0,177,336,0.0
1998.0,33.0,17.0,0.0,145,309,0.0
1997.0,12.0,18.0,0.0,177,336,0.0
1997.0,17.0,11.0,0.0,177,54,0.0
1997.0,24.0,23.0,0.0,177,313,0.0
1996.0,24.0,16.0,0.0,145,336,0.0
1996.0,19.0,16.0,0.0,177,47,0.0
1996.0,46.0,13.0,0.0,177,341,0.0
1996.0,63.0,14.0,0.0,177,324,0.0
1996.0,24.0,13.0,0.0,17,341,1.0
1995.0,22.0,13.0,0.0,106,98,0.0
1984.0,14.0,17.0,0.0,145,336,0.0
1995.0,31.0,17.0,0.0,177,279,0.0
1995.0,38.0,11.0,0.0,177,341,0.0
1995.0,47.0,10.0,0.0,76,279,1.0
1995.0,17.0,13.0,0.0,17,336,0.0
1993.0,69.0,8.0,0.0,151,341,0.0
1993.0,39.0,14.0,0.0,177,138,0.0
1993.0,24.0,13.0,0.0,104,125,1.0
1993.0,34.0,10.0,0.0,9,279,1.0
1993.0,42.0,13.0,0.0,64,341,1.0
1993.0,24.0,13.0,0.0,177,309,0.0
1992.0,21.0,9.0,0.0,177,336,0.0
1990.0,26.0,13.0,0.0,9,341,0.0
1990.0,24.0,21.0,0.0,177,279,1.0
1989.0,17.0,6.0,0.0,9,336,0.0
1989.0,26.0,13.0,0.0,145,392,0.0
1988.0,25.0,8.0,0.0,177,336,0.0
1987.0,24.0,13.0,1.0,177,106,0.0
1984.0,13.0,13.0,0.0,177,336,0.0
1984.0,24.0,13.0,0.0,178,341,1.0
1984.0,14.0,9.0,0.0,145,341,0.0
1983.0,24.0,13.0,0.0,177,125,0.0
1982.0,16.0,16.0,0.0,145,336,0.0
1982.0,17.0,13.0,0.0,177,341,0.0
1981.0,19.0,14.0,0.0,145,336,0.0
1980.0,24.0,13.0,0.0,177,378,0.0
1980.0,24.0,13.0,0.0,151,302,0.0
1977.0,27.0,13.0,0.0,177,336,0.0
1976.0,17.0,13.0,0.0,177,303,0.0
1975.0,15.0,14.0,0.0,177,324,0.0
1975.0,14.0,13.0,0.0,177,131,0.0
1974.0,22.0,13.0,0.0,64,142,0.0
1973.0,16.0,13.0,0.0,9,336,0.0
1970.0,24.0,13.0,0.0,177,341,0.0
1970.0,14.0,16.0,0.0,57,341,1.0
1968.0,26.0,18.0,0.0,9,313,0.0
1967.0,41.0,13.0,0.0,11,238,0.0
1966.0,24.0,17.0,0.0,160,204,0.0
1966.0,24.0,13.0,0.0,51,125,0.0
1966.0,40.0,13.0,1.0,9,298,1.0
1965.0,24.0,16.0,0.0,9,336,0.0
1965.0,22.0,13.0,0.0,145,232,0.0
1964.0,47.0,13.0,0.0,120,324,0.0
1964.0,17.0,10.0,0.0,49,313,1.0
1963.0,20.0,14.0,0.0,145,324,0.0
1963.0,26.0,8.0,0.0,48,313,0.0
1963.0,24.0,13.0,0.0,9,125,0.0
1962.0,29.0,13.0,0.0,146,390,1.0
1962.0,24.0,17.0,0.0,121,313,1.0
1962.0,24.0,13.0,1.0,49,125,0.0
1961.0,24.0,16.0,0.0,9,324,0.0
1961.0,20.0,16.0,0.0,100,35,0.0
1961.0,27.0,13.0,0.0,145,314,0.0
1960.0,24.0,13.0,0.0,121,139,0.0
1960.0,15.0,20.0,0.0,177,166,0.0
1960.0,16.0,15.0,0.0,145,364,0.0
1958.0,17.0,13.0,0.0,9,313,0.0
1956.0,24.0,13.0,0.0,9,203,0.0
1955.0,24.0,13.0,1.0,9,125,0.0
1954.0,24.0,13.0,0.0,36,313,0.0
1952.0,17.0,14.0,0.0,177,47,1.0
1952.0,24.0,13.0,0.0,102,389,0.0
1948.0,41.0,13.0,0.0,9,236,0.0
1947.0,46.0,13.0,0.0,177,125,0.0
1947.0,24.0,13.0,1.0,9,265,0.0
1946.0,30.0,13.0,0.0,9,236,1.0
1946.0,21.0,16.0,0.0,145,364,0.0
1944.0,24.0,13.0,1.0,74,33,1.0
1943.0,24.0,13.0,1.0,126,125,0.0
1943.0,24.0,13.0,1.0,121,194,1.0
1942.0,38.0,13.0,0.0,145,341,0.0
1941.0,24.0,13.0,1.0,9,145,0.0
1940.0,24.0,13.0,0.0,177,125,0.0
1938.0,24.0,13.0,0.0,9,61,0.0
1937.0,24.0,13.0,1.0,142,368,1.0
1935.0,24.0,13.0,0.0,9,336,0.0
1935.0,20.0,17.0,0.0,9,336,0.0
1933.0,15.0,13.0,0.0,177,299,0.0
1933.0,24.0,13.0,0.0,9,125,0.0
1932.0,24.0,13.0,0.0,177,125,0.0
1932.0,24.0,13.0,0.0,95,125,1.0
1930.0,24.0,13.0,0.0,63,341,1.0
1930.0,17.0,15.0,0.0,9,125,0.0
1930.0,24.0,13.0,1.0,169,125,0.0
1929.0,24.0,13.0,0.0,9,236,0.0
1928.0,24.0,13.0,0.0,9,236,0.0
1927.0,17.0,15.0,0.0,9,47,0.0
1927.0,24.0,13.0,0.0,107,119,0.0
1926.0,18.0,13.0,0.0,177,341,1.0
1919.0,47.0,5.0,0.0,9,341,1.0
1918.0,24.0,13.0,0.0,9,97,0.0
1916.0,24.0,13.0,0.0,9,341,1.0
1914.0,17.0,13.0,0.0,177,341,1.0
1909.0,24.0,13.0,0.0,95,35,1.0
1908.0,24.0,13.0,0.0,35,388,1.0
1906.0,24.0,13.0,0.0,69,156,1.0
1905.0,24.0,13.0,0.0,177,341,0.0
1905.0,26.0,16.0,0.0,145,341,1.0
1901.0,24.0,13.0,0.0,38,341,1.0
1897.0,24.0,13.0,0.0,177,324,0.0
1896.0,24.0,13.0,0.0,177,35,0.0
1896.0,15.0,13.0,0.0,62,378,0.0
1895.0,26.0,5.0,0.0,177,341,1.0
1895.0,13.0,13.0,0.0,9,341,0.0
1893.0,24.0,13.0,0.0,49,61,1.0
1883.0,21.0,12.0,0.0,9,341,1.0
1880.0,24.0,13.0,1.0,9,125,0.0
1877.0,24.0,13.0,0.0,9,125,0.0
1874.0,24.0,13.0,1.0,35,125,0.0
1873.0,27.0,13.0,0.0,36,341,0.0
1862.0,24.0,13.0,0.0,9,366,1.0
1862.0,24.0,13.0,0.0,151,35,0.0
1862.0,24.0,13.0,0.0,145,35,0.0
1860.0,24.0,13.0,0.0,11,171,1.0
1855.0,24.0,13.0,0.0,9,120,1.0
1844.0,24.0,13.0,0.0,1,341,1.0
1839.0,24.0,13.0,0.0,36,299,1.0
1829.0,24.0,13.0,0.0,177,120,1.0
2023.0,24.0,13.0,0.0,177,341,0.0
2023.0,15.0,15.0,0.0,177,336,0.0
2023.0,53.0,11.0,0.0,95,97,1.0
2022.0,24.0,12.0,0.0,177,324,0.0
2021.0,35.0,10.0,0.0,177,336,0.0
2021.0,24.0,13.0,0.0,11,177,0.0
2021.0,31.0,13.0,0.0,41,97,0.0
2021.0,25.0,14.0,0.0,9,336,0.0
2021.0,12.0,15.0,0.0,177,324,0.0
2020.0,24.0,7.0,0.0,9,336,0.0
2020.0,35.0,14.0,0.0,177,309,0.0
2020.0,24.0,13.0,0.0,177,184,0.0
2020.0,50.0,11.0,0.0,177,54,0.0
2020.0,14.0,13.0,0.0,177,341,0.0
2019.0,20.0,12.0,0.0,177,336,0.0
2019.0,29.0,16.0,0.0,9,336,0.0
2019.0,24.0,9.0,0.0,177,336,0.0
2019.0,16.0,19.0,0.0,177,336,0.0
2019.0,58.0,13.0,2.0,177,239,0.0
2018.0,42.0,6.0,0.0,9,336,0.0
2018.0,55.0,15.0,1.0,177,125,0.0
2018.0,61.0,16.0,0.0,177,341,0.0
2018.0,17.0,15.0,0.0,177,378,0.0
2018.0,24.0,13.0,0.0,177,125,0.0
2017.0,17.0,10.0,0.0,177,336,0.0
2017.0,26.0,9.0,0.0,130,47,1.0
2016.0,25.0,10.0,0.0,9,336,0.0
2016.0,26.0,13.0,0.0,51,313,0.0
2016.0,40.0,13.0,0.0,9,392,0.0
2015.0,71.0,13.0,0.0,177,227,0.0
2015.0,46.0,10.0,0.0,9,275,1.0
2015.0,34.0,13.0,0.0,145,336,0.0
2015.0,18.0,16.0,0.0,177,341,0.0
2015.0,17.0,13.0,0.0,177,32,0.0
2014.0,24.0,7.0,0.0,151,125,0.0
2014.0,44.0,13.0,0.0,177,336,0.0
2014.0,36.0,13.0,0.0,51,118,0.0
2014.0,24.0,18.0,1.0,177,185,0.0
2014.0,24.0,13.0,0.0,9,313,0.0
2013.0,57.0,9.0,0.0,177,185,1.0
2012.0,25.0,13.0,0.0,106,279,0.0
2012.0,48.0,14.0,0.0,9,336,0.0
2012.0,30.0,14.0,0.0,9,331,0.0
2012.0,20.0,13.0,0.0,49,313,0.0
2012.0,28.0,20.0,0.0,9,336,0.0
2011.0,35.0,13.0,1.0,145,184,0.0
2011.0,18.0,13.0,0.0,69,336,0.0
2011.0,21.0,13.0,0.0,9,47,1.0
2011.0,21.0,10.0,0.0,17,336,0.0
2011.0,24.0,13.0,0.0,95,341,0.0
2010.0,70.0,12.0,0.0,42,309,1.0
2008.0,45.0,13.0,1.0,160,125,1.0
2008.0,35.0,11.0,0.0,177,378,0.0
2008.0,37.0,7.0,0.0,9,341,0.0
2007.0,32.0,15.0,0.0,177,131,0.0
2007.0,48.0,12.0,0.0,11,313,0.0
2007.0,16.0,12.0,0.0,177,336,0.0
2007.0,20.0,23.0,0.0,177,336,0.0
2007.0,21.0,16.0,0.0,177,336,0.0
2007.0,63.0,8.0,0.0,177,309,0.0
2007.0,59.0,15.0,0.0,9,341,0.0
2006.0,31.0,16.0,0.0,177,336,0.0
2006.0,24.0,15.0,0.0,177,279,0.0
2005.0,25.0,16.0,0.0,177,336,0.0
2005.0,6.0,13.0,0.0,177,378,0.0
2005.0,47.0,10.0,0.0,177,336,0.0
2004.0,24.0,16.0,0.0,17,378,0.0
2003.0,21.0,11.0,0.0,177,336,0.0
2003.0,15.0,13.0,0.0,177,325,0.0
2003.0,39.0,14.0,0.0,11,313,0.0
2003.0,9.0,12.0,0.0,177,382,0.0
2003.0,23.0,9.0,0.0,177,336,0.0
2002.0,50.0,13.0,0.0,145,309,0.0
2001.0,23.0,18.0,0.0,177,341,0.0
2001.0,24.0,13.0,0.0,177,336,0.0
2000.0,23.0,13.0,0.0,9,279,0.0
2000.0,52.0,6.0,0.0,9,341,0.0
2000.0,69.0,15.0,0.0,177,341,0.0
2000.0,26.0,13.0,0.0,9,336,0.0
1999.0,13.0,13.0,0.0,106,341,0.0
1999.0,21.0,9.0,0.0,177,336,0.0
1999.0,5.0,16.0,0.0,177,318,0.0
1999.0,24.0,13.0,1.0,106,173,0.0
1998.0,16.0,13.0,0.0,145,336,0.0
1998.0,50.0,9.0,0.0,177,336,0.0
1998.0,24.0,13.0,0.0,104,392,0.0
1997.0,10.0,13.0,0.0,177,378,0.0
1997.0,24.0,13.0,1.0,9,386,0.0
1996.0,24.0,13.0,0.0,9,96,0.0
1995.0,19.0,15.0,0.0,177,341,0.0
1993.0,24.0,3.0,1.0,166,282,0.0
1992.0,40.0,14.0,0.0,177,279,0.0
1992.0,24.0,13.0,0.0,9,279,0.0
1991.0,41.0,9.0,0.0,177,309,1.0
1991.0,22.0,18.0,0.0,177,341,0.0
1991.0,24.0,13.0,0.0,17,125,0.0
1990.0,50.0,16.0,0.0,177,336,0.0
1990.0,18.0,13.0,0.0,177,376,0.0
1990.0,24.0,13.0,0.0,9,309,0.0
1990.0,37.0,13.0,0.0,9,138,1.0
1989.0,19.0,13.0,0.0,177,341,0.0
1989.0,17.0,17.0,0.0,9,336,0.0
1988.0,37.0,16.0,0.0,177,300,0.0
1988.0,24.0,17.0,0.0,130,405,1.0
1988.0,24.0,13.0,0.0,177,125,0.0
1986.0,27.0,10.0,0.0,177,138,0.0
1983.0,28.0,13.0,1.0,9,2,0.0
1983.0,43.0,13.0,0.0,177,125,0.0
1982.0,18.0,12.0,0.0,145,341,0.0
1981.0,28.0,18.0,0.0,177,336,0.0
1981.0,24.0,13.0,0.0,9,116,0.0
1980.0,24.0,13.0,0.0,177,257,0.0
1979.0,18.0,16.0,0.0,145,341,0.0
1979.0,27.0,11.0,0.0,177,336,0.0
1979.0,24.0,10.0,0.0,177,279,0.0
1979.0,24.0,13.0,0.0,177,125,1.0
1978.0,24.0,12.0,0.0,177,378,0.0
1976.0,19.0,14.0,0.0,177,336,0.0
1975.0,24.0,13.0,1.0,12,121,1.0
1973.0,41.0,11.0,0.0,100,313,0.0
1973.0,37.0,16.0,0.0,95,138,1.0
1972.0,27.0,13.0,0.0,51,313,0.0
1972.0,24.0,13.0,0.0,50,341,0.0
1970.0,18.0,14.0,0.0,57,378,1.0
1969.0,53.0,11.0,0.0,177,138,0.0
1969.0,49.0,13.0,0.0,9,125,0.0
1968.0,17.0,17.0,0.0,106,336,0.0
1968.0,17.0,9.0,0.0,177,71,0.0
1966.0,14.0,15.0,0.0,177,125,0.0
1966.0,24.0,13.0,1.0,31,77,1.0
1965.0,24.0,14.0,0.0,78,140,0.0
1965.0,24.0,10.0,1.0,9,125,0.0
1965.0,44.0,23.0,0.0,117,160,0.0
1964.0,24.0,13.0,1.0,16,83,1.0
1964.0,32.0,13.0,1.0,121,61,1.0
1963.0,15.0,14.0,0.0,177,336,0.0
1963.0,41.0,13.0,0.0,49,140,0.0
1962.0,24.0,10.0,0.0,145,279,0.0
1962.0,11.0,11.0,0.0,177,263,0.0
1962.0,13.0,16.0,0.0,145,364,1.0
1962.0,24.0,13.0,0.0,9,336,0.0
1961.0,22.0,13.0,0.0,177,313,0.0
1961.0,24.0,15.0,0.0,145,324,0.0
1960.0,26.0,13.0,0.0,121,76,0.0
1958.0,24.0,13.0,0.0,95,341,1.0
1958.0,29.0,13.0,0.0,177,138,0.0
1958.0,24.0,13.0,0.0,121,126,0.0
1958.0,18.0,13.0,0.0,177,313,0.0
1956.0,7.0,15.0,0.0,177,341,0.0
1955.0,28.0,13.0,0.0,2,341,1.0
1955.0,25.0,11.0,0.0,9,81,0.0
1954.0,16.0,11.0,0.0,145,341,0.0
1954.0,12.0,13.0,0.0,121,341,0.0
1950.0,24.0,13.0,0.0,56,341,1.0
1948.0,24.0,13.0,1.0,97,198,1.0
1948.0,15.0,13.0,0.0,70,341,0.0
1948.0,24.0,13.0,0.0,113,341,0.0
1947.0,35.0,10.0,0.0,177,125,0.0
1946.0,15.0,13.0,0.0,73,125,0.0
1945.0,24.0,13.0,0.0,64,35,1.0
1944.0,24.0,13.0,0.0,120,384,1.0
1944.0,16.0,17.0,0.0,145,364,0.0
1943.0,17.0,11.0,0.0,145,364,1.0
1941.0,10.0,13.0,0.0,9,341,0.0
1940.0,18.0,13.0,0.0,120,35,1.0
1936.0,50.0,13.0,1.0,9,125,1.0
1934.0,12.0,12.0,0.0,145,341,0.0
1934.0,24.0,13.0,0.0,27,120,1.0
1930.0,49.0,14.0,0.0,9,341,0.0
1929.0,24.0,13.0,0.0,177,125,0.0
1928.0,28.0,18.0,0.0,9,324,1.0
1924.0,20.0,13.0,0.0,9,126,1.0
1922.0,54.0,17.0,0.0,9,341,1.0
1917.0,24.0,13.0,0.0,85,97,0.0
1915.0,10.0,13.0,0.0,9,35,0.0
1914.0,24.0,13.0,0.0,35,385,0.0
1911.0,24.0,13.0,0.0,177,120,1.0
1909.0,24.0,13.0,0.0,151,125,0.0
1906.0,24.0,13.0,0.0,177,125,0.0
1903.0,24.0,13.0,0.0,9,341,1.0
1898.0,22.0,13.0,0.0,183,324,1.0
1888.0,24.0,13.0,1.0,9,125,0.0
1886.0,24.0,12.0,0.0,104,35,1.0
1885.0,24.0,13.0,0.0,184,341,1.0
1871.0,24.0,13.0,0.0,9,125,0.0
1863.0,24.0,13.0,0.0,9,196,1.0
1858.0,24.0,13.0,0.0,177,341,1.0
1808.0,24.0,13.0,0.0,75,341,1.0
2023.0,47.0,13.0,0.0,177,341,0.0
2023.0,24.0,15.0,0.0,177,392,0.0
2022.0,29.0,15.0,0.0,177,125,0.0
2021.0,10.0,13.0,0.0,51,341,0.0
2021.0,26.0,9.0,0.0,154,341,0.0
2020.0,38.0,13.0,0.0,177,97,0.0
2020.0,24.0,13.0,0.0,177,323,0.0
2019.0,24.0,13.0,0.0,177,336,0.0
2019.0,24.0,9.0,0.0,9,313,0.0
2019.0,18.0,18.0,0.0,177,336,0.0
2019.0,25.0,12.0,0.0,9,341,0.0
2019.0,24.0,9.0,1.0,9,378,0.0
2018.0,24.0,13.0,0.0,42,279,0.0
2018.0,24.0,13.0,0.0,74,242,0.0
2018.0,10.0,15.0,0.0,177,341,0.0
2018.0,32.0,21.0,0.0,89,125,0.0
2018.0,28.0,13.0,0.0,9,138,0.0
2017.0,13.0,13.0,0.0,177,341,0.0
2017.0,46.0,15.0,0.0,177,341,0.0
2017.0,32.0,13.0,0.0,95,125,0.0
2017.0,16.0,13.0,0.0,177,341,0.0
2017.0,32.0,13.0,0.0,11,309,0.0
2017.0,25.0,13.0,0.0,125,313,0.0
2016.0,9.0,13.0,0.0,177,336,0.0
2016.0,19.0,13.0,0.0,9,313,0.0
2016.0,48.0,13.0,0.0,177,341,0.0
2016.0,24.0,8.0,0.0,145,333,0.0
2015.0,24.0,11.0,1.0,177,125,0.0
2015.0,40.0,13.0,0.0,9,336,0.0
2015.0,19.0,13.0,0.0,177,378,0.0
2015.0,65.0,9.0,0.0,177,309,1.0
2015.0,20.0,3.0,0.0,177,287,0.0
2014.0,17.0,13.0,0.0,9,313,1.0
2014.0,24.0,13.0,0.0,9,125,0.0
2014.0,10.0,14.0,0.0,177,54,0.0
2014.0,24.0,13.0,0.0,177,336,0.0
2014.0,21.0,13.0,0.0,177,336,0.0
2013.0,24.0,13.0,0.0,177,341,0.0
2012.0,56.0,16.0,0.0,177,341,0.0
2011.0,23.0,18.0,0.0,41,336,0.0
2011.0,24.0,13.0,0.0,177,62,0.0
2010.0,24.0,13.0,0.0,11,309,0.0
2010.0,24.0,15.0,0.0,177,331,0.0
2009.0,24.0,13.0,0.0,42,279,0.0
2009.0,24.0,13.0,0.0,9,336,0.0
2009.0,24.0,13.0,0.0,106,336,0.0
2009.0,31.0,9.0,0.0,9,336,0.0
2009.0,24.0,13.0,1.0,106,125,0.0
2008.0,26.0,13.0,0.0,51,313,0.0
2008.0,20.0,7.0,0.0,9,19,0.0
2007.0,28.0,13.0,0.0,17,255,0.0
2007.0,15.0,17.0,0.0,177,341,0.0
2007.0,14.0,12.0,0.0,177,341,0.0
2007.0,24.0,17.0,0.0,177,336,0.0
2006.0,24.0,13.0,1.0,74,282,1.0
2006.0,24.0,13.0,0.0,177,331,0.0
2006.0,15.0,13.0,0.0,9,336,0.0
2006.0,28.0,11.0,0.0,177,336,0.0
2005.0,17.0,14.0,0.0,177,336,0.0
2005.0,15.0,13.0,0.0,9,324,0.0
2005.0,39.0,12.0,1.0,106,125,0.0
2004.0,28.0,17.0,0.0,177,336,0.0
2004.0,11.0,19.0,0.0,177,378,0.0
2004.0,24.0,13.0,0.0,166,128,1.0
2004.0,15.0,19.0,0.0,106,336,0.0
2003.0,35.0,13.0,0.0,66,341,0.0
2003.0,24.0,13.0,0.0,177,336,0.0
2002.0,19.0,13.0,0.0,17,336,1.0
2002.0,15.0,15.0,0.0,177,336,0.0
2002.0,13.0,19.0,0.0,177,336,0.0
2002.0,30.0,10.0,0.0,9,336,0.0
2001.0,14.0,15.0,0.0,177,336,0.0
2001.0,22.0,12.0,0.0,177,336,0.0
2001.0,24.0,7.0,0.0,177,336,0.0
2000.0,49.0,6.0,0.0,9,341,1.0
2000.0,11.0,12.0,0.0,177,47,0.0
2000.0,53.0,11.0,0.0,177,393,0.0
2000.0,24.0,14.0,1.0,177,273,0.0
1999.0,47.0,13.0,0.0,93,313,0.0
1998.0,16.0,13.0,0.0,177,279,0.0
1997.0,23.0,17.0,0.0,177,336,0.0
1997.0,55.0,13.0,0.0,116,125,1.0
1995.0,24.0,13.0,0.0,177,181,0.0
1995.0,69.0,13.0,0.0,49,306,1.0
1994.0,9.0,13.0,0.0,177,378,0.0
1994.0,28.0,8.0,0.0,177,336,0.0
1994.0,24.0,10.0,0.0,11,378,0.0
1994.0,71.0,15.0,0.0,177,140,0.0
1994.0,24.0,7.0,1.0,9,125,0.0
1993.0,19.0,10.0,0.0,177,262,0.0
1992.0,31.0,15.0,0.0,177,313,0.0
1992.0,40.0,11.0,0.0,177,167,0.0
1992.0,34.0,13.0,0.0,11,310,0.0
1992.0,24.0,16.0,0.0,130,313,0.0
1991.0,24.0,13.0,0.0,145,279,0.0
1990.0,24.0,13.0,0.0,145,125,0.0
1989.0,17.0,14.0,0.0,9,336,0.0
1989.0,27.0,20.0,0.0,9,336,1.0
1988.0,15.0,7.0,0.0,145,210,0.0
1987.0,15.0,13.0,0.0,177,336,0.0
1986.0,24.0,14.0,0.0,145,313,0.0
1986.0,24.0,13.0,0.0,148,289,1.0
1986.0,24.0,10.0,0.0,151,392,0.0
1985.0,24.0,13.0,1.0,177,44,0.0
1984.0,27.0,17.0,0.0,145,336,0.0
1983.0,15.0,13.0,0.0,177,324,0.0
1981.0,19.0,11.0,0.0,177,341,0.0
1981.0,24.0,13.0,1.0,45,125,0.0
1979.0,18.0,13.0,0.0,9,279,0.0
1974.0,17.0,7.0,0.0,177,336,0.0
1974.0,24.0,13.0,0.0,177,336,0.0
1973.0,28.0,13.0,0.0,100,313,1.0
1971.0,24.0,13.0,0.0,177,167,0.0
1964.0,24.0,13.0,0.0,137,138,0.0
1964.0,25.0,8.0,0.0,145,47,0.0
1964.0,24.0,13.0,0.0,49,313,1.0
1963.0,24.0,13.0,0.0,9,67,0.0
1963.0,18.0,13.0,0.0,9,313,0.0
1962.0,1.0,13.0,0.0,120,299,1.0
1962.0,20.0,13.0,0.0,86,124,0.0
1962.0,18.0,16.0,0.0,106,318,0.0
1962.0,24.0,13.0,1.0,9,125,0.0
1961.0,24.0,13.0,0.0,103,313,0.0
1961.0,20.0,8.0,0.0,177,138,0.0
1961.0,37.0,10.0,0.0,100,341,0.0
1961.0,24.0,13.0,1.0,123,65,1.0
1961.0,20.0,13.0,0.0,137,138,1.0
1960.0,36.0,14.0,1.0,177,112,0.0
1960.0,24.0,13.0,0.0,177,125,0.0
1960.0,13.0,15.0,0.0,9,138,1.0
1960.0,24.0,13.0,0.0,152,76,0.0
1959.0,30.0,15.0,0.0,177,97,0.0
1958.0,20.0,13.0,0.0,177,313,0.0
1955.0,24.0,9.0,0.0,177,170,0.0
1954.0,24.0,21.0,0.0,164,341,1.0
1950.0,24.0,13.0,0.0,9,341,0.0
1950.0,21.0,17.0,0.0,9,47,0.0
1950.0,24.0,13.0,1.0,74,125,0.0
1950.0,20.0,18.0,0.0,145,201,1.0
1947.0,24.0,13.0,0.0,80,341,0.0
1946.0,24.0,13.0,0.0,145,341,0.0
1944.0,15.0,13.0,0.0,177,35,0.0
1942.0,24.0,13.0,0.0,9,97,0.0
1940.0,23.0,9.0,0.0,9,324,1.0
1940.0,24.0,13.0,0.0,9,138,0.0
1938.0,24.0,13.0,0.0,107,354,1.0
1937.0,21.0,13.0,0.0,120,341,1.0
1937.0,33.0,13.0,0.0,9,254,1.0
1936.0,24.0,13.0,0.0,177,341,0.0
1936.0,16.0,10.0,0.0,9,97,0.0
1933.0,24.0,13.0,0.0,9,138,1.0
1933.0,24.0,13.0,1.0,13,398,1.0
1932.0,24.0,13.0,0.0,125,324,1.0
1926.0,24.0,13.0,1.0,177,125,0.0
1926.0,24.0,13.0,0.0,177,341,1.0
1926.0,24.0,17.0,0.0,177,341,0.0
1924.0,24.0,13.0,0.0,45,125,0.0
1924.0,24.0,13.0,1.0,151,125,0.0
1919.0,24.0,12.0,0.0,177,341,0.0
1918.0,24.0,13.0,1.0,134,326,1.0
1916.0,12.0,13.0,0.0,177,341,0.0
1916.0,24.0,13.0,0.0,177,341,0.0
1914.0,43.0,13.0,0.0,9,35,1.0
1913.0,24.0,13.0,0.0,177,125,0.0
1907.0,24.0,13.0,0.0,9,35,1.0
1907.0,20.0,13.0,0.0,180,125,0.0
1902.0,17.0,13.0,0.0,9,341,1.0
1902.0,24.0,13.0,1.0,35,125,0.0
1902.0,24.0,13.0,0.0,9,90,1.0
1902.0,16.0,12.0,0.0,9,341,0.0
1895.0,24.0,13.0,0.0,9,236,1.0
1894.0,24.0,13.0,0.0,177,125,0.0
1893.0,24.0,13.0,0.0,9,44,0.0
1890.0,24.0,13.0,0.0,177,364,0.0
1887.0,24.0,13.0,0.0,177,87,1.0
1884.0,24.0,13.0,1.0,9,408,1.0
1879.0,24.0,13.0,0.0,9,341,0.0
1877.0,24.0,13.0,0.0,9,125,0.0
1874.0,24.0,13.0,1.0,50,125,0.0
1870.0,24.0,13.0,0.0,177,35,0.0
1864.0,24.0,13.0,0.0,86,120,1.0
1862.0,24.0,18.0,0.0,151,341,1.0
1861.0,24.0,13.0,0.0,106,35,0.0
1852.0,24.0,13.0,0.0,177,341,1.0
1848.0,15.0,13.0,0.0,177,341,0.0
1834.0,24.0,13.0,0.0,51,341,1.0
1812.0,24.0,13.0,0.0,45,341,0.0
2023.0,35.0,19.0,0.0,126,125,0.0
2022.0,41.0,7.0,0.0,177,336,0.0
2021.0,9.0,14.0,0.0,177,47,0.0
2020.0,29.0,14.0,0.0,9,336,0.0
2020.0,46.0,17.0,0.0,9,336,1.0
2020.0,14.0,13.0,0.0,177,378,0.0
2020.0,57.0,13.0,0.0,9,279,1.0
2019.0,45.0,19.0,0.0,138,341,0.0
2019.0,45.0,13.0,0.0,9,125,0.0
2019.0,23.0,1.0,0.0,177,341,0.0
2018.0,17.0,13.0,0.0,9,313,0.0
2018.0,24.0,13.0,0.0,177,97,0.0
2018.0,16.0,13.0,0.0,177,324,0.0
2018.0,24.0,13.0,0.0,9,336,0.0
2018.0,24.0,15.0,0.0,104,313,0.0
2017.0,7.0,13.0,0.0,9,309,0.0
2017.0,24.0,13.0,0.0,177,336,0.0
2017.0,28.0,16.0,0.0,177,336,0.0
2017.0,17.0,15.0,0.0,177,341,0.0
2016.0,43.0,10.0,0.0,177,336,0.0
2016.0,23.0,13.0,0.0,42,341,0.0
2015.0,54.0,11.0,0.0,177,341,0.0
2015.0,29.0,14.0,0.0,177,184,0.0
2015.0,13.0,13.0,0.0,177,341,0.0
2014.0,24.0,13.0,0.0,76,97,0.0
2014.0,13.0,6.0,0.0,9,336,0.0
