Year,Age,Time,outlier,Type,Country_group,Activity_group,Fatal (Y/N)
2000.0,24.0,14.0,1,1.0,5,0,1.0
1999.0,35.0,12.0,1,0.0,0,0,0.0
1998.0,19.0,8.0,1,0.0,0,0,0.0
1998.0,11.0,14.0,1,0.0,0,0,0.0
1997.0,22.0,11.0,1,0.0,0,0,0.0
1997.0,29.0,12.0,1,0.0,0,0,0.0
1996.0,24.0,10.0,1,1.0,5,3,0.0
1995.0,24.0,14.0,1,0.0,5,3,0.0
1995.0,19.0,14.0,1,0.0,0,0,0.0
1995.0,20.0,13.0,1,0.0,0,0,0.0
1994.0,44.0,13.0,1,0.0,5,0,0.0
1993.0,24.0,14.0,1,0.0,5,3,1.0
1992.0,18.0,15.0,1,0.0,0,1,0.0
1992.0,24.0,14.0,1,0.0,5,1,1.0
1990.0,22.0,12.0,1,0.0,5,0,0.0
1990.0,24.0,14.0,1,0.0,0,0,0.0
1989.0,10.0,14.0,1,0.0,5,1,0.0
1988.0,14.0,14.0,1,0.0,0,0,0.0
1987.0,14.0,16.0,1,1.0,5,0,0.0
1987.0,16.0,18.0,1,0.0,0,1,0.0
1987.0,37.0,7.0,1,0.0,5,1,0.0
1985.0,24.0,14.0,1,0.0,0,2,0.0
1984.0,27.0,14.0,1,0.0,5,2,0.0
1983.0,24.0,14.0,1,0.0,5,3,1.0
1982.0,24.0,14.0,1,0.0,5,0,0.0
1982.0,38.0,16.0,1,0.0,5,3,0.0
1981.0,24.0,14.0,1,0.0,0,0,0.0
1981.0,16.0,14.0,1,0.0,0,1,0.0
1980.0,24.0,14.0,1,0.0,0,0,0.0
1979.0,24.0,14.0,1,0.0,5,2,0.0
1978.0,25.0,14.0,1,0.0,5,3,0.0
1977.0,24.0,14.0,1,1.0,5,3,0.0
1977.0,24.0,14.0,1,0.0,5,1,1.0
1976.0,27.0,14.0,1,0.0,5,3,0.0
1975.0,34.0,13.0,1,0.0,0,3,0.0
1975.0,25.0,14.0,1,0.0,5,2,0.0
1973.0,17.0,14.0,1,0.0,0,3,0.0
1973.0,24.0,14.0,1,0.0,5,3,0.0
1972.0,18.0,11.0,1,0.0,5,0,0.0
1971.0,26.0,13.0,1,0.0,5,2,0.0
1971.0,24.0,14.0,1,0.0,5,3,0.0
1968.0,28.0,14.0,1,0.0,5,2,0.0
1968.0,24.0,16.0,1,0.0,0,3,0.0
1968.0,25.0,11.0,1,0.0,0,3,0.0
1968.0,24.0,13.0,1,1.0,0,3,0.0
1966.0,30.0,14.0,1,0.0,5,2,0.0
1966.0,18.0,9.0,1,0.0,0,2,0.0
1966.0,24.0,14.0,1,1.0,5,3,0.0
1965.0,24.0,14.0,1,1.0,5,3,0.0
1965.0,17.0,7.0,-1,0.0,0,0,0.0
1964.0,24.0,7.0,1,1.0,5,3,0.0
1963.0,28.0,14.0,1,0.0,5,2,0.0
1960.0,24.0,14.0,1,1.0,5,2,0.0
1960.0,25.0,14.0,1,0.0,5,3,0.0
1960.0,9.0,14.0,1,0.0,5,2,0.0
1960.0,24.0,14.0,1,0.0,5,2,0.0
1960.0,16.0,14.0,1,0.0,5,2,1.0
1959.0,24.0,14.0,1,0.0,5,0,1.0
1959.0,24.0,14.0,1,1.0,5,2,0.0
1959.0,24.0,14.0,1,0.0,0,2,0.0
1959.0,24.0,14.0,1,0.0,5,1,1.0
1958.0,12.0,16.0,1,0.0,0,1,0.0
1957.0,24.0,15.0,1,0.0,0,3,0.0
1956.0,24.0,14.0,1,0.0,5,1,1.0
1955.0,15.0,15.0,1,0.0,5,3,0.0
1954.0,27.0,14.0,1,0.0,5,2,0.0
1952.0,24.0,11.0,1,0.0,0,2,0.0
1952.0,27.0,14.0,1,0.0,5,2,1.0
1952.0,24.0,14.0,1,0.0,0,1,1.0
1951.0,39.0,11.0,1,0.0,5,2,0.0
1951.0,20.0,14.0,1,0.0,5,0,0.0
1950.0,19.0,14.0,1,0.0,5,0,0.0
1950.0,19.0,14.0,1,0.0,5,1,1.0
1950.0,24.0,14.0,1,0.0,0,1,0.0
1950.0,24.0,14.0,1,0.0,5,3,0.0
1949.0,21.0,14.0,1,0.0,5,1,0.0
1949.0,24.0,14.0,1,0.0,5,2,0.0
1949.0,20.0,15.0,1,0.0,5,3,1.0
1948.0,60.0,14.0,1,0.0,5,1,1.0
1947.0,24.0,14.0,1,0.0,5,3,0.0
1945.0,15.0,12.0,1,0.0,5,1,0.0
1944.0,19.0,14.0,1,0.0,5,1,1.0
1943.0,24.0,14.0,1,0.0,5,1,1.0
1943.0,24.0,14.0,1,0.0,0,3,0.0
1942.0,24.0,14.0,1,1.0,5,3,0.0
1938.0,50.0,14.0,1,0.0,5,0,0.0
1938.0,17.0,14.0,1,0.0,5,3,0.0
1935.0,22.0,17.0,1,0.0,5,1,1.0
1935.0,24.0,14.0,1,0.0,5,2,0.0
1934.0,12.0,13.0,1,0.0,5,1,0.0
1934.0,24.0,14.0,1,0.0,5,3,1.0
1934.0,24.0,15.0,1,0.0,5,1,1.0
1934.0,24.0,14.0,1,0.0,5,3,0.0
1932.0,24.0,14.0,1,0.0,5,3,0.0
1932.0,24.0,14.0,1,0.0,0,1,0.0
1931.0,24.0,14.0,1,0.0,0,1,0.0
1930.0,17.0,14.0,1,0.0,5,3,0.0
1929.0,24.0,14.0,1,0.0,5,2,0.0
1928.0,24.0,13.0,1,1.0,5,3,0.0
1928.0,15.0,9.0,-1,0.0,5,1,0.0
1924.0,30.0,19.0,1,0.0,5,1,0.0
1924.0,16.0,16.0,1,0.0,5,1,1.0
1922.0,24.0,14.0,1,1.0,5,3,0.0
1922.0,14.0,14.0,1,0.0,5,1,1.0
1922.0,26.0,18.0,1,0.0,5,0,1.0
1921.0,24.0,14.0,1,0.0,5,3,0.0
1921.0,24.0,14.0,1,0.0,5,2,0.0
1919.0,24.0,14.0,1,0.0,0,3,1.0
1915.0,24.0,14.0,1,0.0,0,3,0.0
1914.0,24.0,14.0,1,1.0,0,1,0.0
1907.0,18.0,9.0,-1,0.0,5,1,1.0
1906.0,24.0,14.0,1,0.0,5,2,0.0
1904.0,24.0,14.0,1,0.0,5,1,1.0
1903.0,28.0,14.0,1,0.0,5,0,0.0
1902.0,24.0,14.0,1,1.0,5,1,0.0
1902.0,24.0,14.0,1,0.0,5,1,0.0
1901.0,24.0,14.0,1,1.0,5,3,0.0
1900.0,24.0,14.0,1,0.0,0,3,0.0
1900.0,24.0,12.0,1,0.0,5,1,0.0
1899.0,24.0,14.0,1,0.0,5,1,1.0
1899.0,24.0,14.0,1,0.0,0,3,1.0
1899.0,9.0,11.0,-1,0.0,5,3,0.0
1899.0,13.0,8.0,-1,0.0,5,1,0.0
1899.0,24.0,14.0,1,0.0,5,3,0.0
1898.0,24.0,14.0,1,0.0,5,3,1.0
1898.0,24.0,14.0,1,0.0,5,1,1.0
1898.0,24.0,14.0,1,0.0,5,3,1.0
1893.0,24.0,16.0,1,1.0,5,1,0.0
1892.0,24.0,14.0,1,1.0,5,2,0.0
1890.0,24.0,14.0,1,0.0,5,3,0.0
1889.0,24.0,14.0,1,1.0,5,3,0.0
1888.0,24.0,14.0,1,1.0,5,3,1.0
1888.0,24.0,14.0,1,1.0,5,3,0.0
1886.0,45.0,2.0,-1,0.0,0,1,0.0
1881.0,24.0,14.0,1,1.0,5,2,0.0
1877.0,11.0,14.0,-1,0.0,5,1,0.0
1877.0,24.0,9.0,-1,0.0,5,1,0.0
1877.0,24.0,14.0,1,0.0,5,3,0.0
1875.0,3.0,14.0,-1,0.0,5,1,1.0
1874.0,24.0,14.0,1,1.0,5,3,1.0
1873.0,24.0,14.0,1,0.0,5,1,0.0
1871.0,24.0,14.0,1,1.0,5,3,0.0
1867.0,24.0,14.0,1,1.0,5,3,0.0
1867.0,24.0,14.0,1,0.0,5,3,1.0
1862.0,28.0,6.0,-1,0.0,5,1,0.0
1862.0,18.0,14.0,-1,0.0,5,1,1.0
1858.0,24.0,14.0,-1,1.0,0,1,0.0
1856.0,17.0,14.0,-1,0.0,5,1,0.0
1855.0,24.0,14.0,-1,0.0,5,0,1.0
1853.0,24.0,14.0,-1,0.0,5,1,0.0
1842.0,15.0,14.0,-1,0.0,0,1,0.0
1839.0,24.0,14.0,-1,0.0,5,3,1.0
1817.0,24.0,18.0,-1,0.0,5,1,1.0
1817.0,22.0,18.0,-1,0.0,5,1,1.0
1810.0,24.0,14.0,-1,0.0,0,3,1.0
1808.0,24.0,14.0,-1,0.0,5,1,1.0
1896.0,24.0,14.0,1,1.0,0,3,0.0
2023.0,26.0,20.0,1,0.0,0,1,0.0
2023.0,30.0,7.0,-1,0.0,5,0,0.0
2023.0,6.0,15.0,1,0.0,5,3,0.0
2023.0,32.0,14.0,1,2.0,5,3,0.0
2022.0,24.0,12.0,1,0.0,5,3,0.0
2022.0,21.0,15.0,1,0.0,0,2,0.0
2021.0,15.0,19.0,1,0.0,5,1,0.0
2021.0,73.0,7.0,-1,0.0,0,3,0.0
2021.0,17.0,10.0,1,0.0,0,0,0.0
2020.0,24.0,14.0,1,0.0,5,2,0.0
2020.0,24.0,15.0,1,0.0,5,0,0.0
2020.0,48.0,15.0,1,1.0,0,1,0.0
2020.0,60.0,10.0,1,0.0,5,0,1.0
2020.0,24.0,14.0,1,0.0,5,2,0.0
2019.0,35.0,11.0,1,0.0,5,3,0.0
2019.0,51.0,15.0,1,0.0,0,1,0.0
2019.0,24.0,10.0,1,0.0,5,0,0.0
2019.0,11.0,14.0,1,0.0,0,0,0.0
2019.0,41.0,9.0,1,0.0,5,2,1.0
2018.0,12.0,11.0,1,0.0,0,1,0.0
2018.0,11.0,14.0,1,0.0,0,0,0.0
2018.0,48.0,7.0,1,1.0,0,0,0.0
2018.0,24.0,14.0,1,0.0,5,3,0.0
2018.0,18.0,15.0,1,0.0,5,1,1.0
2018.0,24.0,11.0,1,0.0,5,0,0.0
2017.0,26.0,14.0,1,0.0,5,3,0.0
2017.0,24.0,15.0,1,0.0,0,0,0.0
2017.0,24.0,14.0,1,0.0,5,2,0.0
2017.0,73.0,14.0,1,1.0,5,2,0.0
2017.0,48.0,7.0,1,0.0,5,0,0.0
2016.0,36.0,7.0,1,0.0,5,0,0.0
2016.0,43.0,14.0,1,0.0,0,0,0.0
2016.0,57.0,12.0,1,0.0,0,1,0.0
2015.0,24.0,9.0,1,1.0,5,2,0.0
2015.0,35.0,10.0,1,1.0,0,3,0.0
2015.0,24.0,15.0,1,0.0,5,0,0.0
2015.0,24.0,15.0,1,0.0,5,3,0.0
2015.0,15.0,8.0,1,0.0,5,0,0.0
2014.0,24.0,14.0,1,0.0,5,2,0.0
2014.0,43.0,14.0,1,0.0,5,2,0.0
2014.0,10.0,17.0,1,1.0,5,3,0.0
2014.0,24.0,14.0,1,1.0,5,3,0.0
2013.0,50.0,14.0,1,0.0,0,0,0.0
2013.0,58.0,14.0,1,0.0,0,2,0.0
2012.0,29.0,16.0,1,0.0,5,0,0.0
2012.0,24.0,11.0,1,0.0,0,3,0.0
2011.0,32.0,15.0,1,0.0,5,0,0.0
2011.0,19.0,12.0,1,0.0,0,1,0.0
2011.0,22.0,15.0,1,0.0,0,0,0.0
2011.0,24.0,9.0,1,0.0,5,0,0.0
2010.0,24.0,14.0,1,0.0,5,0,0.0
2010.0,24.0,15.0,1,0.0,0,0,0.0
2010.0,34.0,14.0,1,0.0,5,3,0.0
2010.0,43.0,14.0,1,1.0,5,1,0.0
2010.0,49.0,8.0,1,0.0,0,2,0.0
2010.0,35.0,10.0,1,0.0,5,0,0.0
2010.0,34.0,11.0,1,0.0,5,0,0.0
2009.0,18.0,15.0,1,0.0,0,0,0.0
2009.0,15.0,6.0,-1,0.0,5,0,0.0
2008.0,24.0,9.0,1,0.0,0,0,0.0
2007.0,24.0,9.0,1,0.0,0,0,0.0
2007.0,24.0,14.0,1,0.0,0,3,0.0
2007.0,48.0,14.0,1,0.0,5,3,0.0
2007.0,17.0,14.0,1,0.0,5,0,0.0
2007.0,26.0,16.0,1,0.0,5,0,0.0
2006.0,19.0,14.0,1,0.0,0,0,0.0
2006.0,55.0,14.0,1,0.0,0,1,0.0
2006.0,44.0,11.0,1,1.0,5,3,0.0
2006.0,24.0,15.0,1,1.0,0,0,0.0
2006.0,9.0,11.0,1,0.0,0,0,0.0
2006.0,17.0,14.0,1,1.0,5,1,0.0
2006.0,57.0,15.0,1,1.0,0,3,0.0
2005.0,20.0,10.0,1,0.0,0,0,0.0
2005.0,24.0,14.0,1,0.0,5,2,0.0
2005.0,37.0,19.0,1,0.0,0,0,0.0
2005.0,24.0,14.0,1,0.0,5,3,0.0
2004.0,24.0,14.0,1,0.0,0,3,0.0
2004.0,24.0,14.0,1,1.0,5,2,1.0
2003.0,24.0,14.0,1,0.0,5,0,0.0
2003.0,19.0,14.0,1,0.0,0,0,0.0
2003.0,34.0,11.0,1,0.0,0,0,0.0
2002.0,48.0,9.0,1,0.0,0,0,0.0
2002.0,24.0,15.0,1,0.0,5,1,0.0
2002.0,35.0,9.0,1,0.0,0,0,0.0
2002.0,29.0,11.0,1,0.0,0,1,0.0
2002.0,26.0,14.0,1,0.0,5,0,0.0
2001.0,24.0,14.0,1,0.0,5,0,0.0
2001.0,12.0,14.0,1,0.0,5,3,0.0
2000.0,73.0,12.0,1,0.0,0,1,0.0
2000.0,44.0,16.0,1,0.0,0,1,0.0
2000.0,24.0,14.0,1,1.0,5,3,0.0
1999.0,10.0,15.0,1,0.0,0,1,0.0
1999.0,23.0,9.0,1,0.0,5,2,0.0
1999.0,21.0,15.0,1,0.0,5,0,0.0
1998.0,14.0,8.0,1,0.0,0,0,0.0
1998.0,13.0,14.0,1,0.0,0,0,0.0
1998.0,33.0,17.0,1,0.0,5,2,0.0
1997.0,12.0,18.0,1,0.0,0,0,0.0
1997.0,17.0,11.0,1,0.0,0,0,0.0
1997.0,24.0,23.0,1,0.0,0,2,0.0
1996.0,24.0,16.0,1,0.0,5,0,0.0
1996.0,19.0,16.0,1,0.0,0,0,0.0
1996.0,46.0,14.0,1,0.0,0,1,0.0
1996.0,63.0,14.0,1,0.0,0,1,0.0
1996.0,24.0,14.0,1,0.0,5,1,1.0
1995.0,22.0,14.0,1,0.0,5,2,0.0
1984.0,14.0,17.0,1,0.0,5,0,0.0
1995.0,31.0,17.0,1,0.0,0,3,0.0
1995.0,38.0,11.0,1,0.0,0,1,0.0
1995.0,47.0,10.0,1,0.0,5,3,1.0
1995.0,17.0,14.0,1,0.0,5,0,0.0
1993.0,69.0,8.0,1,0.0,5,1,0.0
1993.0,39.0,14.0,1,0.0,0,3,0.0
1993.0,24.0,14.0,1,0.0,5,2,1.0
1993.0,34.0,10.0,1,0.0,5,3,1.0
1993.0,42.0,14.0,1,0.0,5,1,1.0
1993.0,24.0,14.0,1,0.0,0,3,0.0
1992.0,21.0,9.0,1,0.0,0,0,0.0
1990.0,26.0,14.0,1,0.0,5,1,0.0
1990.0,24.0,21.0,1,0.0,0,2,1.0
1989.0,17.0,6.0,-1,0.0,5,0,0.0
1989.0,26.0,13.0,1,0.0,5,0,0.0
1988.0,25.0,8.0,1,0.0,0,0,0.0
1987.0,24.0,14.0,1,1.0,0,3,0.0
1987.0,24.0,14.0,1,1.0,5,3,0.0
1985.0,11.0,13.0,1,1.0,0,1,0.0
1984.0,13.0,14.0,1,0.0,0,0,0.0
1984.0,24.0,14.0,1,0.0,5,1,1.0
1984.0,14.0,9.0,1,0.0,5,1,0.0
1983.0,24.0,14.0,1,0.0,0,2,0.0
1982.0,16.0,16.0,1,0.0,5,0,0.0
1982.0,17.0,15.0,1,0.0,0,1,0.0
1981.0,24.0,9.0,1,0.0,0,0,0.0
1981.0,19.0,14.0,1,0.0,5,0,0.0
1980.0,24.0,14.0,1,0.0,0,1,0.0
1980.0,24.0,14.0,1,0.0,5,3,0.0
1978.0,28.0,15.0,1,0.0,0,3,0.0
1977.0,27.0,14.0,1,0.0,0,0,0.0
1976.0,17.0,22.0,1,0.0,0,3,0.0
1975.0,15.0,14.0,1,0.0,0,1,0.0
1975.0,14.0,14.0,1,0.0,0,3,0.0
1975.0,24.0,14.0,1,1.0,5,3,0.0
1974.0,22.0,14.0,1,0.0,5,1,0.0
1973.0,16.0,14.0,1,0.0,5,0,0.0
1970.0,24.0,14.0,1,0.0,0,1,0.0
1970.0,14.0,16.0,1,0.0,5,1,1.0
1968.0,16.0,15.0,1,0.0,5,3,0.0
1968.0,26.0,18.0,1,0.0,5,2,0.0
1967.0,27.0,9.0,1,0.0,5,3,0.0
1967.0,41.0,15.0,1,0.0,5,3,0.0
1966.0,24.0,17.0,1,0.0,5,3,0.0
1966.0,24.0,15.0,1,0.0,5,2,0.0
1966.0,40.0,22.0,1,1.0,5,3,1.0
1965.0,24.0,16.0,1,0.0,5,0,0.0
1965.0,22.0,13.0,1,0.0,5,3,0.0
1964.0,47.0,14.0,1,0.0,5,1,0.0
1964.0,17.0,10.0,1,0.0,5,2,1.0
1963.0,20.0,14.0,1,0.0,5,1,0.0
1963.0,26.0,8.0,1,0.0,5,2,0.0
1963.0,24.0,14.0,1,0.0,5,2,0.0
1962.0,29.0,14.0,1,0.0,5,0,1.0
1962.0,24.0,17.0,1,0.0,5,2,1.0
1962.0,24.0,14.0,1,1.0,5,2,0.0
1962.0,16.0,14.0,1,0.0,5,3,0.0
1962.0,40.0,13.0,1,1.0,5,2,0.0
1961.0,24.0,16.0,1,0.0,5,1,0.0
1961.0,20.0,16.0,1,0.0,5,1,0.0
1961.0,27.0,15.0,1,0.0,5,2,0.0
1960.0,27.0,14.0,1,0.0,5,3,0.0
1960.0,24.0,14.0,1,0.0,5,3,0.0
1960.0,15.0,20.0,1,0.0,0,3,0.0
1960.0,16.0,15.0,1,0.0,5,3,0.0
1959.0,24.0,14.0,1,1.0,0,1,0.0
1958.0,17.0,14.0,1,0.0,5,0,0.0
1957.0,28.0,17.0,1,0.0,5,3,1.0
1956.0,24.0,14.0,1,0.0,5,0,0.0
1956.0,24.0,14.0,1,1.0,5,3,0.0
1955.0,24.0,14.0,1,1.0,5,2,0.0
1954.0,24.0,14.0,1,0.0,5,2,0.0
1952.0,17.0,14.0,1,0.0,0,0,1.0
1952.0,18.0,14.0,1,1.0,5,3,0.0
1952.0,24.0,14.0,1,0.0,5,3,0.0
1948.0,41.0,14.0,1,0.0,5,3,0.0
1947.0,46.0,14.0,1,0.0,0,2,0.0
1947.0,24.0,14.0,1,1.0,5,3,0.0
1946.0,30.0,14.0,1,0.0,5,3,1.0
1946.0,21.0,16.0,1,0.0,5,3,0.0
1946.0,24.0,14.0,1,1.0,5,3,0.0
1944.0,24.0,14.0,1,1.0,5,3,1.0
1943.0,24.0,14.0,1,1.0,5,2,0.0
1943.0,24.0,14.0,1,1.0,5,3,1.0
1942.0,38.0,14.0,1,0.0,5,1,0.0
1941.0,24.0,14.0,1,1.0,5,3,0.0
1940.0,24.0,14.0,1,0.0,0,2,0.0
1938.0,24.0,14.0,1,0.0,5,3,0.0
1937.0,24.0,14.0,1,1.0,5,0,1.0
1935.0,24.0,14.0,1,0.0,5,0,0.0
1935.0,20.0,17.0,1,0.0,5,0,0.0
1933.0,15.0,14.0,1,0.0,0,3,0.0
1933.0,24.0,14.0,1,0.0,5,2,0.0
1932.0,24.0,14.0,1,0.0,0,2,0.0
1932.0,24.0,14.0,1,0.0,5,2,1.0
1930.0,24.0,14.0,1,0.0,5,1,1.0
1930.0,17.0,15.0,1,0.0,5,2,0.0
1930.0,24.0,14.0,1,1.0,5,2,0.0
1929.0,24.0,14.0,1,0.0,5,3,0.0
1928.0,24.0,14.0,1,0.0,5,3,0.0
1927.0,17.0,15.0,1,0.0,5,0,0.0
1927.0,24.0,14.0,1,0.0,5,3,0.0
1926.0,18.0,14.0,1,0.0,0,1,1.0
1919.0,47.0,5.0,-1,0.0,5,1,1.0
1918.0,24.0,14.0,1,0.0,5,3,0.0
1916.0,24.0,10.0,1,1.0,0,1,0.0
1916.0,24.0,14.0,1,0.0,5,1,1.0
1914.0,17.0,14.0,1,0.0,0,1,1.0
1910.0,24.0,14.0,1,1.0,0,3,0.0
1909.0,24.0,14.0,1,0.0,5,1,1.0
1908.0,24.0,14.0,1,0.0,5,3,1.0
1906.0,24.0,14.0,1,0.0,5,3,1.0
1905.0,24.0,14.0,1,0.0,0,1,0.0
1905.0,26.0,16.0,1,0.0,5,1,1.0
1901.0,24.0,14.0,1,0.0,5,1,1.0
1898.0,24.0,14.0,1,1.0,5,3,0.0
1897.0,24.0,14.0,1,0.0,0,1,0.0
1896.0,24.0,14.0,1,0.0,0,1,0.0
1896.0,15.0,14.0,1,0.0,5,1,0.0
1895.0,26.0,5.0,-1,0.0,0,1,1.0
1895.0,13.0,14.0,-1,0.0,5,1,0.0
1893.0,24.0,14.0,1,0.0,5,3,1.0
1883.0,21.0,12.0,-1,0.0,5,1,1.0
1880.0,24.0,13.0,-1,1.0,5,2,0.0
1877.0,24.0,14.0,1,0.0,5,2,0.0
1874.0,24.0,14.0,1,1.0,5,2,0.0
1873.0,27.0,14.0,-1,0.0,5,1,0.0
1872.0,24.0,14.0,1,1.0,5,3,0.0
1862.0,24.0,14.0,1,0.0,5,3,1.0
1862.0,24.0,14.0,1,0.0,5,1,0.0
1862.0,24.0,14.0,1,0.0,5,1,0.0
1860.0,24.0,14.0,1,0.0,5,3,1.0
1855.0,24.0,14.0,-1,0.0,5,0,1.0
1844.0,24.0,14.0,-1,0.0,5,1,1.0
1839.0,24.0,14.0,-1,0.0,5,3,1.0
1829.0,24.0,9.0,-1,0.0,0,0,1.0
1827.0,24.0,14.0,-1,0.0,5,3,1.0
1822.0,24.0,14.0,-1,0.0,5,3,1.0
1805.0,24.0,14.0,-1,1.0,0,3,0.0
2023.0,24.0,14.0,1,0.0,0,1,0.0
2023.0,15.0,15.0,1,0.0,0,0,0.0
2023.0,53.0,11.0,1,0.0,5,0,1.0
2022.0,24.0,12.0,1,0.0,0,1,0.0
2021.0,35.0,10.0,1,0.0,0,0,0.0
2021.0,24.0,14.0,1,0.0,5,3,0.0
2021.0,31.0,14.0,1,0.0,5,3,0.0
2021.0,25.0,14.0,1,0.0,5,0,0.0
2021.0,12.0,15.0,1,0.0,0,1,0.0
2020.0,24.0,7.0,1,0.0,5,0,0.0
2020.0,35.0,14.0,1,0.0,0,3,0.0
2020.0,24.0,15.0,1,0.0,0,2,0.0
2020.0,50.0,11.0,1,0.0,0,0,0.0
2020.0,14.0,13.0,1,0.0,0,1,0.0
2019.0,38.0,14.0,1,2.0,5,2,0.0
2019.0,20.0,12.0,1,0.0,0,0,0.0
2019.0,29.0,16.0,1,0.0,5,0,0.0
2019.0,24.0,9.0,1,0.0,0,0,0.0
2019.0,16.0,19.0,1,0.0,0,0,0.0
2019.0,58.0,22.0,1,2.0,0,3,0.0
2018.0,42.0,6.0,-1,0.0,5,0,0.0
2018.0,55.0,15.0,1,1.0,0,2,0.0
2018.0,61.0,16.0,1,0.0,0,1,0.0
2018.0,17.0,15.0,1,0.0,0,1,0.0
2018.0,24.0,14.0,1,0.0,0,2,0.0
2017.0,17.0,10.0,1,0.0,0,0,0.0
2017.0,26.0,9.0,1,0.0,5,0,1.0
2016.0,25.0,10.0,1,0.0,5,0,0.0
2016.0,26.0,9.0,1,0.0,5,2,0.0
2016.0,24.0,9.0,1,1.0,0,0,0.0
2016.0,40.0,15.0,1,0.0,5,0,0.0
2015.0,71.0,9.0,1,0.0,0,0,0.0
2015.0,46.0,10.0,1,0.0,5,3,1.0
2015.0,34.0,14.0,1,0.0,5,0,0.0
2015.0,18.0,16.0,1,0.0,0,1,0.0
2015.0,17.0,14.0,1,0.0,0,3,0.0
2014.0,24.0,7.0,1,0.0,5,2,0.0
2014.0,44.0,13.0,1,0.0,0,0,0.0
2014.0,36.0,14.0,1,0.0,5,2,0.0
2014.0,24.0,18.0,1,1.0,0,3,0.0
2014.0,24.0,14.0,1,0.0,5,2,0.0
2013.0,57.0,9.0,1,0.0,0,2,1.0
2013.0,24.0,14.0,1,0.0,0,3,0.0
2013.0,48.0,14.0,1,1.0,5,1,0.0
2012.0,25.0,14.0,1,0.0,5,3,0.0
2012.0,48.0,14.0,1,0.0,5,0,0.0
2012.0,30.0,14.0,1,0.0,5,0,0.0
2012.0,20.0,14.0,1,0.0,5,2,0.0
2012.0,28.0,20.0,1,0.0,5,0,0.0
2011.0,35.0,14.0,1,1.0,5,2,0.0
2011.0,18.0,13.0,1,0.0,5,0,0.0
2011.0,21.0,13.0,1,0.0,5,0,1.0
2011.0,12.0,16.0,1,1.0,0,3,0.0
2011.0,21.0,10.0,1,0.0,5,0,0.0
2011.0,24.0,14.0,1,0.0,5,1,0.0
2010.0,70.0,12.0,1,0.0,5,3,1.0
2008.0,45.0,14.0,1,1.0,5,2,1.0
2008.0,35.0,11.0,1,0.0,0,1,0.0
2008.0,37.0,7.0,1,0.0,5,1,0.0
2007.0,32.0,15.0,1,0.0,0,3,0.0
2007.0,48.0,12.0,1,0.0,5,2,0.0
2007.0,16.0,12.0,1,0.0,0,0,0.0
2007.0,20.0,23.0,1,0.0,0,0,0.0
2007.0,43.0,11.0,1,1.0,0,1,0.0
2007.0,21.0,16.0,1,0.0,0,0,0.0
2007.0,63.0,8.0,1,0.0,0,3,0.0
2007.0,59.0,15.0,1,0.0,5,1,0.0
2006.0,31.0,16.0,1,0.0,0,0,0.0
2006.0,24.0,15.0,1,0.0,0,3,0.0
2005.0,25.0,16.0,1,0.0,0,0,0.0
2005.0,6.0,9.0,1,0.0,0,1,0.0
2005.0,47.0,10.0,1,0.0,0,0,0.0
2004.0,24.0,14.0,1,1.0,5,3,0.0
2004.0,24.0,16.0,1,0.0,5,1,0.0
2003.0,21.0,11.0,1,0.0,0,0,0.0
2003.0,15.0,15.0,1,0.0,0,1,0.0
2003.0,39.0,14.0,1,0.0,5,2,0.0
2003.0,9.0,12.0,1,0.0,0,3,0.0
2003.0,23.0,9.0,1,0.0,0,0,0.0
2002.0,50.0,14.0,1,0.0,5,3,0.0
2001.0,31.0,14.0,1,1.0,5,3,0.0
2001.0,23.0,18.0,1,0.0,0,1,0.0
2001.0,24.0,14.0,1,0.0,0,0,0.0
2000.0,23.0,14.0,1,0.0,5,3,0.0
2000.0,52.0,6.0,-1,0.0,5,1,0.0
2000.0,69.0,15.0,1,0.0,0,1,0.0
2000.0,24.0,14.0,1,0.0,0,3,0.0
2000.0,24.0,14.0,1,1.0,5,3,0.0
2000.0,26.0,14.0,1,0.0,5,0,0.0
1999.0,13.0,14.0,1,0.0,5,1,0.0
1999.0,21.0,9.0,1,0.0,0,0,0.0
1999.0,5.0,16.0,1,0.0,0,1,0.0
1999.0,24.0,14.0,1,1.0,5,3,0.0
1999.0,37.0,14.0,1,1.0,5,2,0.0
1998.0,16.0,9.0,1,0.0,5,0,0.0
1998.0,50.0,9.0,1,0.0,0,0,0.0
1998.0,24.0,14.0,1,0.0,5,0,0.0
1997.0,21.0,14.0,1,1.0,5,3,0.0
1997.0,10.0,14.0,1,0.0,0,1,0.0
1997.0,24.0,14.0,1,1.0,5,3,0.0
1996.0,24.0,14.0,1,0.0,0,3,0.0
1996.0,24.0,22.0,1,0.0,5,3,0.0
1995.0,19.0,15.0,1,0.0,0,1,0.0
1993.0,24.0,3.0,-1,1.0,5,3,0.0
1992.0,40.0,14.0,1,0.0,0,3,0.0
1992.0,24.0,14.0,1,0.0,5,3,0.0
1992.0,24.0,15.0,1,1.0,0,2,0.0
1991.0,41.0,9.0,1,0.0,0,3,1.0
1991.0,22.0,18.0,1,0.0,0,1,0.0
1991.0,24.0,15.0,1,0.0,5,2,0.0
1990.0,50.0,16.0,1,0.0,0,0,0.0
1990.0,18.0,13.0,1,0.0,0,2,0.0
